question,category,label
강제추행는 어떤 행위를 하면 성립하나요?,"학대, 존속학대",0
강제추행는 어떤 행위를 하면 성립하나요?,"미성년자의 약취, 유인",0
강제추행가 성립하지 않는 경우도 있나요?,강제추행,1
강제추행가 성립하지 않는 경우도 있나요?,위조유가증권 등의 행사 등,0
강제추행가 성립하지 않는 경우도 있나요?,법률의 착오,0
강제추행에 대한 처벌 수위는 어떻게 되나요?,강제추행,1
강제추행에 대한 처벌 수위는 어떻게 되나요?,"공인 등의 위조, 부정사용",0
강제추행에 대한 처벌 수위는 어떻게 되나요?,중권리행사방해,0
"준강간, 준강제추행에 해당하는 구체적인 예시가 있을까요?","준강간, 준강제추행",1
"준강간, 준강제추행에 해당하는 구체적인 예시가 있을까요?","살인, 존속살해",0
"준강간, 준강제추행에 해당하는 구체적인 예시가 있을까요?",정당행위,0
"준강간, 준강제추행는 실수로 해도 처벌되나요?","준강간, 준강제추행",1
"준강간, 준강제추행는 실수로 해도 처벌되나요?",자구행위,0
"준강간, 준강제추행는 실수로 해도 처벌되나요?",형의 시효의 중단,0
"준강간, 준강제추행는 어떤 행위를 하면 성립하나요?","준강간, 준강제추행",1
"준강간, 준강제추행는 어떤 행위를 하면 성립하나요?",기차 등의 전복 등,0
"준강간, 준강제추행는 어떤 행위를 하면 성립하나요?",가석방의 실효,0
강간 등 상해ㆍ치상가 성립하지 않는 경우도 있나요?,강간 등 상해ㆍ치상,1
강간 등 상해ㆍ치상가 성립하지 않는 경우도 있나요?,시체 등의 유기 등,0
강간 등 상해ㆍ치상가 성립하지 않는 경우도 있나요?,특수절도,0
강간 등 상해ㆍ치상가 적용되는 조건은 무엇인가요?,강간 등 상해ㆍ치상,1
강간 등 상해ㆍ치상가 적용되는 조건은 무엇인가요?,과실일수,0
강간 등 상해ㆍ치상가 적용되는 조건은 무엇인가요?,위조통화의 취득,0
강간 등 상해ㆍ치상에 대해 설명해 주세요.,강간 등 상해ㆍ치상,1
강간 등 상해ㆍ치상에 대해 설명해 주세요.,전시군수계약불이행,0
강간 등 상해ㆍ치상에 대해 설명해 주세요.,뇌물공여 등,0
미성년자 등에 대한 간음가 성립하지 않는 경우도 있나요?,미성년자 등에 대한 간음,1
미성년자 등에 대한 간음가 성립하지 않는 경우도 있나요?,"점유강취, 준점유강취",0
미성년자 등에 대한 간음가 성립하지 않는 경우도 있나요?,인신매매,0
미성년자 등에 대한 간음가 적용되는 조건은 무엇인가요?,미성년자 등에 대한 간음,1
미성년자 등에 대한 간음가 적용되는 조건은 무엇인가요?,"형의 선고와 자격상실, 자격정지",0
미성년자 등에 대한 간음가 적용되는 조건은 무엇인가요?,제삼자뇌물제공,0
피해자가 원하지 않아도 미성년자 등에 대한 간음로 처벌되나요?,미성년자 등에 대한 간음,1
피해자가 원하지 않아도 미성년자 등에 대한 간음로 처벌되나요?,외교상기밀의 누설,0
피해자가 원하지 않아도 미성년자 등에 대한 간음로 처벌되나요?,자격모용에 의한 유가증권의 작성,0
업무상위력 등에 의한 간음는 어떤 행위를 하면 성립하나요?,업무상위력 등에 의한 간음,1
업무상위력 등에 의한 간음는 어떤 행위를 하면 성립하나요?,심신장애인,0
업무상위력 등에 의한 간음는 어떤 행위를 하면 성립하나요?,자구행위,0
업무상위력 등에 의한 간음는 실수로 해도 처벌되나요?,업무상위력 등에 의한 간음,1
업무상위력 등에 의한 간음는 실수로 해도 처벌되나요?,유치일수의 공제,0
업무상위력 등에 의한 간음는 실수로 해도 처벌되나요?,복표의 발매 등,0
업무상위력 등에 의한 간음에 해당하는 구체적인 예시가 있을까요?,업무상위력 등에 의한 간음,1
업무상위력 등에 의한 간음에 해당하는 구체적인 예시가 있을까요?,준적국,0
업무상위력 등에 의한 간음에 해당하는 구체적인 예시가 있을까요?,유가증권의 위조 등,0
"미성년자에 대한 간음, 추행가 적용되는 조건은 무엇인가요?","미성년자에 대한 간음, 추행",1
"미성년자에 대한 간음, 추행가 적용되는 조건은 무엇인가요?",피의사실공표,0
"미성년자에 대한 간음, 추행가 적용되는 조건은 무엇인가요?","폭행, 존속폭행",0
"미성년자에 대한 간음, 추행에 대해 설명해 주세요.","미성년자에 대한 간음, 추행",1
"미성년자에 대한 간음, 추행에 대해 설명해 주세요.",공무상 보관물의 무효,0
"미성년자에 대한 간음, 추행에 대해 설명해 주세요.",전시폭발물제조 등,0
"미성년자에 대한 간음, 추행는 실수로 해도 처벌되나요?","미성년자에 대한 간음, 추행",1
"미성년자에 대한 간음, 추행는 실수로 해도 처벌되나요?",독립행위의 경합,0
"미성년자에 대한 간음, 추행는 실수로 해도 처벌되나요?",공무상비밀표시무효,0
명예훼손는 실수로 해도 처벌되나요?,명예훼손,1
명예훼손는 실수로 해도 처벌되나요?,금고와 구류,0
명예훼손는 실수로 해도 처벌되나요?,자격모용에 의한 유가증권의 작성,0
피해자가 원하지 않아도 명예훼손로 처벌되나요?,명예훼손,1
피해자가 원하지 않아도 명예훼손로 처벌되나요?,국헌문란의 정의,0
피해자가 원하지 않아도 명예훼손로 처벌되나요?,내란목적의 살인,0
명예훼손가 성립하지 않는 경우도 있나요?,명예훼손,1
명예훼손가 성립하지 않는 경우도 있나요?,"허위의 감정, 통역, 번역",0
명예훼손가 성립하지 않는 경우도 있나요?,공동정범,0
사자의 명예훼손가 적용되는 조건은 무엇인가요?,사자의 명예훼손,1
사자의 명예훼손가 적용되는 조건은 무엇인가요?,"체포, 감금, 존속체포, 존속감금",0
사자의 명예훼손가 적용되는 조건은 무엇인가요?,분묘의 발굴,0
사자의 명예훼손에 해당하는 구체적인 예시가 있을까요?,사자의 명예훼손,1
사자의 명예훼손에 해당하는 구체적인 예시가 있을까요?,공문서등의 위조ㆍ변조,0
사자의 명예훼손에 해당하는 구체적인 예시가 있을까요?,사실의 착오,0
사자의 명예훼손에 대해 설명해 주세요.,사자의 명예훼손,1
사자의 명예훼손에 대해 설명해 주세요.,위계에 의한 공무집행방해,0
사자의 명예훼손에 대해 설명해 주세요.,형의 종류,0
출판물 등에 의한 명예훼손가 적용되는 조건은 무엇인가요?,출판물 등에 의한 명예훼손,1
출판물 등에 의한 명예훼손가 적용되는 조건은 무엇인가요?,제삼자뇌물제공,0
출판물 등에 의한 명예훼손가 적용되는 조건은 무엇인가요?,현주건조물 등 방화,0
피해자가 원하지 않아도 출판물 등에 의한 명예훼손로 처벌되나요?,출판물 등에 의한 명예훼손,1
피해자가 원하지 않아도 출판물 등에 의한 명예훼손로 처벌되나요?,"체포, 감금, 존속체포, 존속감금",0
피해자가 원하지 않아도 출판물 등에 의한 명예훼손로 처벌되나요?,인지ㆍ우표유사물의 제조 등,0
출판물 등에 의한 명예훼손에 대해 설명해 주세요.,출판물 등에 의한 명예훼손,1
출판물 등에 의한 명예훼손에 대해 설명해 주세요.,"장물의 취득, 알선 등",0
출판물 등에 의한 명예훼손에 대해 설명해 주세요.,음화반포등,0
위법성의 조각에 대한 처벌 수위는 어떻게 되나요?,위법성의 조각,1
위법성의 조각에 대한 처벌 수위는 어떻게 되나요?,판결선고전 구금일수의 통산,0
위법성의 조각에 대한 처벌 수위는 어떻게 되나요?,체포ㆍ감금등의 치사상,0
위법성의 조각가 적용되는 조건은 무엇인가요?,위법성의 조각,1
위법성의 조각가 적용되는 조건은 무엇인가요?,형의 경중,0
위법성의 조각가 적용되는 조건은 무엇인가요?,"특수체포, 특수감금",0
위법성의 조각는 어떤 행위를 하면 성립하나요?,위법성의 조각,1
위법성의 조각는 어떤 행위를 하면 성립하나요?,"약취, 유인, 매매, 이송된 사람의 수수ㆍ은닉 등",0
위법성의 조각는 어떤 행위를 하면 성립하나요?,특수폭행,0
모욕가 적용되는 조건은 무엇인가요?,모욕,1
모욕가 적용되는 조건은 무엇인가요?,가석방의 요건,0
모욕가 적용되는 조건은 무엇인가요?,현주건조물 등 방화,0
피해자가 원하지 않아도 모욕로 처벌되나요?,모욕,1
피해자가 원하지 않아도 모욕로 처벌되나요?,강도강간,0
피해자가 원하지 않아도 모욕로 처벌되나요?,사형,0
모욕에 대한 처벌 수위는 어떻게 되나요?,모욕,1
모욕에 대한 처벌 수위는 어떻게 되나요?,가석방의 실효,0
모욕에 대한 처벌 수위는 어떻게 되나요?,금고와 구류,0
고소와 피해자의 의사가 적용되는 조건은 무엇인가요?,고소와 피해자의 의사,1
고소와 피해자의 의사가 적용되는 조건은 무엇인가요?,일반건조물 등에의 일수,0
고소와 피해자의 의사가 적용되는 조건은 무엇인가요?,먹는 물의 사용방해,0
고소와 피해자의 의사에 대한 처벌 수위는 어떻게 되나요?,고소와 피해자의 의사,1
고소와 피해자의 의사에 대한 처벌 수위는 어떻게 되나요?,현주건조물등에의 일수,0
고소와 피해자의 의사에 대한 처벌 수위는 어떻게 되나요?,"친족간의 범행, 동력",0
고소와 피해자의 의사에 대해 설명해 주세요.,고소와 피해자의 의사,1
고소와 피해자의 의사에 대해 설명해 주세요.,외환유치,0
고소와 피해자의 의사에 대해 설명해 주세요.,과실,0
피해자가 원하지 않아도 신용훼손로 처벌되나요?,신용훼손,1
피해자가 원하지 않아도 신용훼손로 처벌되나요?,가스ㆍ전기등 공급방해,0
피해자가 원하지 않아도 신용훼손로 처벌되나요?,도박장소 등 개설,0
신용훼손에 해당하는 구체적인 예시가 있을까요?,신용훼손,1
신용훼손에 해당하는 구체적인 예시가 있을까요?,특수도주,0
신용훼손에 해당하는 구체적인 예시가 있을까요?,집행유예의 요건,0
신용훼손가 적용되는 조건은 무엇인가요?,신용훼손,1
신용훼손가 적용되는 조건은 무엇인가요?,범죄의 성립과 처벌,0
신용훼손가 적용되는 조건은 무엇인가요?,동맹국,0
업무방해는 실수로 해도 처벌되나요?,업무방해,1
업무방해는 실수로 해도 처벌되나요?,형의 종류,0
업무방해는 실수로 해도 처벌되나요?,"협박, 존속협박",0
피해자가 원하지 않아도 업무방해로 처벌되나요?,업무방해,1
피해자가 원하지 않아도 업무방해로 처벌되나요?,공연음란,0
피해자가 원하지 않아도 업무방해로 처벌되나요?,몰수의 부가성,0
업무방해에 대한 처벌 수위는 어떻게 되나요?,업무방해,1
업무방해에 대한 처벌 수위는 어떻게 되나요?,심신장애인,0
업무방해에 대한 처벌 수위는 어떻게 되나요?,형의 집행과 시효기간의 초일,0
"경매, 입찰의 방해는 어떤 행위를 하면 성립하나요?","경매, 입찰의 방해",1
"경매, 입찰의 방해는 어떤 행위를 하면 성립하나요?","불법체포, 불법감금",0
"경매, 입찰의 방해는 어떤 행위를 하면 성립하나요?",아편흡식기의 제조 등,0
"경매, 입찰의 방해에 대한 처벌 수위는 어떻게 되나요?","경매, 입찰의 방해",1
"경매, 입찰의 방해에 대한 처벌 수위는 어떻게 되나요?",미수범,0
"경매, 입찰의 방해에 대한 처벌 수위는 어떻게 되나요?",교사범,0
"경매, 입찰의 방해에 대해 설명해 주세요.","경매, 입찰의 방해",1
"경매, 입찰의 방해에 대해 설명해 주세요.",피해자의 승낙,0
"경매, 입찰의 방해에 대해 설명해 주세요.",대한민국과 대한민국국민에 대한 국외범,0
비밀침해가 성립하지 않는 경우도 있나요?,비밀침해,1
비밀침해가 성립하지 않는 경우도 있나요?,다중불해산,0
비밀침해가 성립하지 않는 경우도 있나요?,상습범,0
비밀침해는 실수로 해도 처벌되나요?,비밀침해,1
비밀침해는 실수로 해도 처벌되나요?,몰수의 부가성,0
비밀침해는 실수로 해도 처벌되나요?,가석방의 실효,0
비밀침해에 대한 처벌 수위는 어떻게 되나요?,비밀침해,1
비밀침해에 대한 처벌 수위는 어떻게 되나요?,실화,0
비밀침해에 대한 처벌 수위는 어떻게 되나요?,"협박, 존속협박",0
업무상비밀누설가 성립하지 않는 경우도 있나요?,업무상비밀누설,1
업무상비밀누설가 성립하지 않는 경우도 있나요?,동력,0
업무상비밀누설가 성립하지 않는 경우도 있나요?,판결선고 전 구금과 가석방,0
피해자가 원하지 않아도 업무상비밀누설로 처벌되나요?,업무상비밀누설,1
피해자가 원하지 않아도 업무상비밀누설로 처벌되나요?,인과관계,0
피해자가 원하지 않아도 업무상비밀누설로 처벌되나요?,강도강간,0
업무상비밀누설는 어떤 행위를 하면 성립하나요?,업무상비밀누설,1
